State_Name,SL_No,District_Name,Sanction_Date,Reported_M_or_Y,Total_Projects_Outlay,ApprShare_Center,ApprShare_State,ApprShare_Beneficiary,Rof_Center,Rof_State,Rof_Beneficiary,Rof_Total,ExpReported_Center,ExpReported_State,ExpReported_Beneficiary,ExpReported_Total,Project_Cost_Lakhs,ApprShare_Central,ApprShare_State,ApprShare_Beneficiary,CompSanc_IHHL_BPL,CompSanc_IHHL_APL,CompSanc_IHHL_TOTAL,CompSanc_IHHL_SCW,CompSanc_School_Toilets,CompSanc_Anganwadi_Toilets,CompSanc_RSM_PC,Sanction_Date,Reported_Month_Year,PO_IHHL_BPL,PO_IHHL_APL,PO_IHHL_TOTAL,PO_SCW,PO_School_Toilets,PO_Anganwadi_Toilets,PO_RSM,PO_PC,PP_IHHL_BPL,PP_IHHL_APL,PP_IHHL_TOTAL,PP_SCW,PP_School_Toilets,PP_Anganwadi_Toilets,PP_RSM,PP_PC,SancAmt_Total,SancAmt_Center_Share,ReleaseAmt_Instal_No,ReleaseAmt_Instal_Part,ReleaseAmt_Date,ReleaseAmt_General,ReleaseAmt_SC,ReleaseAmt_ST,ReleaseAmt_Total,HH_PER-BASE_TOTAL,HH_PER-BASE_SC,HH_PER-BASE_ST,BPL_WT,BPL_WOT,APL_WT,APL_WOT,APL+BPL_WT,APL+BPL_WOT,SCH_WT,SCH_WOT,ANGAN_WT,ANGAN_WOT,SAN_WT,SAN_WOT,Appr_BPL,Exp_BPL,Age_BPL,Appr_School,Exp_School,Age_School,Appr_Angan,Exp_Angan,Age_Angan,Appr_San,Exp_San,Age_San,BPL_Obj,APL_Obj,IHHL_Total,BPL_Total,BPL_Ach_IHHL_SC,BPL_Ach_IHHL_ST,BPL_Ach_IHHL_Genral,BPL_Ach_IHHL_PH,BPL_SC&ST_%,APL_Total,APL_Ach_SC,APL_Ach_ST,APL_Ach_SMF,APL_Ach_LL_WH,APL_Ach_PH,APL_Ach_WHH,IHHL_Total
MAHARASHTRA,9,DHULE,7/2/2000,2/1/2013,3871.14,2566.57,909.77,394.8,1744.71,674.27,108.65,2527.63,893.36,419.36,108.58,1421.3,3871.14,2566.57,909.77,394.8,106598,77574,184172,142,1473,1489,10,7/2/2000,2/1/2013,106598,77574,184172,142,1473,1489,10,0,85789,71763,157552,142,1473,1489,96,4,3871.14,2566.57,2,4,27-08-2012,340.84,39.02,85.86,465.72,216968,15959,48957,17652,106598,20687,72031,38339,178629,37,1397,31,1347,89,118,2459.71,509.1,20.7,294.6,291.4,98.91,74.46,95.61,100,162.93,170.13,100,106598,77574,184172,85846,1519,6473,19804,0,9.31,71903,0,40,34,16,0,0,157749
MAHARASHTRA,10,GADCHIROLI,7/11/2003,2/1/2013,2352.55,1536.96,530.74,284.85,1272.49,801.85,38.07,2112.41,1373.65,453.89,13.77,1841.31,2352.55,1536.96,530.74,284.85,75900,53113,129013,54,1278,1321,12,7/11/2003,2/1/2013,75900,53113,129013,54,1278,1321,9,3,75900,41659,117559,54,1278,1321,24,0,2352.55,1536.96,2,4,27-08-2012,57.02,13.81,20.4,91.23,170962,27065,63918,13526,75900,28423,53113,41949,129013,558,718,105,1321,0,52,1381.1,1213.21,87.84,255.6,254.5,99.57,66.06,65.78,99.58,46,96,100,75900,53113,129013,75900,11385,26565,37950,0,50,41967,0,0,0,0,0,0,117867
MAHARASHTRA,11,GONDIA,7/11/2003,2/1/2013,3646.28,2349.39,833.34,463.55,1652.08,1056.12,75.01,2783.21,1586.86,561.98,60.17,2209.01,3646.28,2349.39,833.34,463.55,120714,59502,180216,175,1731,1298,8,7/11/2003,2/1/2013,120714,59502,180216,175,1731,1298,6,2,113915,57244,171159,66,1731,1298,20,0,3646.28,2349.39,2,3,27-08-2012,272.76,70.24,37.99,380.99,199980,32377,39044,25403,90797,32283,51497,57686,142294,174,734,61,1057,0,0,2060.54,1487.3,72.18,349.66,332.05,94.96,64.9,61.99,95.52,230,137.21,59.66,120714,59502,180216,113976,23243,18677,63059,0,36.78,57292,0,0,0,0,0,0,171268
MAHARASHTRA,12,HINGOLI,14-01-2004,2/1/2013,2699.49,1788.09,660.17,251.23,1408.34,645.5,179.5,2233.34,1324.99,397.21,153.06,1875.26,2699.49,1788.09,660.17,251.23,52157,146643,198800,200,1797,910,10,14-01-2004,2/1/2013,52157,146643,198800,200,1797,910,9,1,46559,104638,151197,200,1797,910,9,1,2699.49,1788.09,2,4,27-08-2012,132.42,24.13,9.03,165.58,139108,0,0,2606,45940,6706,83856,9312,129796,0,651,2,646,0,0,1161.35,805.81,69.39,375.3,359.46,95.78,45.5,44.46,97.71,350,301.28,86.08,52157,146643,198800,47584,11185,5290,17518,0,34.62,107093,0,0,0,0,0,0,154677
MAHARASHTRA,13,JALGAON,23-04-2002,2/1/2013,9719.11,6355.42,2441.97,921.72,4337.86,1230.27,424.82,5992.95,2959.95,1052.16,424.17,4436.28,9719.11,6355.42,2441.97,921.72,214260,304787,519047,725,3627,2618,15,23-04-2002,2/1/2013,214260,304787,519047,725,3627,2618,15,0,130477,160830,291307,725,3627,2802,15,0,9719.11,6355.42,3,1,27-08-2012,917.39,127.28,93.91,1138.58,553063,62505,74970,56487,188704,80991,226881,137478,415585,419,1608,144,2215,258,254,5667.1,1775.17,31.32,752.7,733.8,97.49,130.9,140.1,100,1420,1378.3,97.06,214260,304787,519047,131785,32396,31150,68239,0,48.22,161404,0,0,0,0,0,0,293189
MAHARASHTRA,14,JALNA,23-04-2002,2/1/2013,3125.27,2048.28,744.16,332.83,1537.24,849.09,241.39,2627.72,1203.15,451.43,241.39,1895.97,3125.27,2048.28,744.16,332.83,85470,139011,224481,124,2200,1550,8,23-04-2002,2/1/2013,85470,139011,224481,124,2200,1550,8,0,81071,126486,207557,75,2200,1550,8,0,3125.27,2048.28,3,2,27-08-2012,207.97,41.41,2.85,252.23,216279,34670,4997,17587,44910,17412,136370,34999,181280,87,890,71,984,5,3,1802.37,828.79,45.98,440,466.44,100,85.94,75.86,88.27,92.29,106.36,100,85470,139011,224481,83093,15343,1530,58237,15,20.31,129659,14249,10,0,0,0,0,212752
MAHARASHTRA,15,KOLHAPUR,13-02-2003,2/1/2013,3203.5,2132.63,770.31,300.56,1663.54,664.87,174.89,2503.3,1294.68,551.12,174.89,2020.69,3203.5,2132.63,770.31,300.56,75993,322439,398432,985,2210,3167,10,13-02-2003,2/1/2013,75993,322439,398432,985,2210,3167,10,0,60990,322439,383429,749,2510,3167,25,0,3203.5,2132.63,3,2,27-08-2012,170.49,39.42,0.77,210.68,459060,25290,209,24940,53177,178594,202349,203534,255526,39,1705,1,2225,0,138,1354.27,625.1,46.16,442,442,100,158.36,223.2,100,359.16,291.34,81.12,75993,322439,398432,60990,24590,196,36204,0,40.64,322439,21,0,192,45,2,14,383429
MAHARASHTRA,16,LATUR,7/11/2003,2/1/2013,3531.81,2362.48,875.69,293.64,1690.04,376.56,55.86,2122.46,1210.29,376.56,48.71,1635.56,3531.81,2362.48,875.69,293.64,74260,200093,274353,115,2556,1017,10,7/11/2003,2/1/2013,74260,200093,274353,115,2556,1017,8,2,44727,88326,133053,44,2556,1017,14,0,3531.81,2362.48,2,4,27-08-2012,251.39,102.84,5.09,359.32,274187,55418,7041,19540,69056,52245,133346,71785,202402,727,2253,282,1017,8,18,1889.3,573.21,30.34,567.3,513.44,90.51,60.59,70.23,100,230,105.6,45.91,74260,200093,274353,46552,13410,2318,29516,26,33.79,90786,0,0,0,0,0,0,137338
MAHARASHTRA,17,NAGPUR,13-02-2003,2/1/2013,3912.1,2591.91,970.29,349.9,1379.88,975.09,237.5,2592.47,1381.74,934.46,237,2553.19,3912.1,2591.91,970.29,349.9,67367,182311,249678,300,2219,1775,10,13-02-2003,2/1/2013,67367,182311,249678,300,2219,1775,10,0,59221,146722,205943,180,2219,1649,67,13,,,,,,,,,,317096,50757,36282,48974,60836,116506,90780,165480,151616,661,1535,669,904,2,113,1646.27,1232.34,74.86,541.3,541.3,100,101.78,91.65,90.05,600,352,58.67,67367,182311,249678,59513,13618,17888,27567,0,52.94,147848,0,0,0,0,0,0,207361
MAHARASHTRA,18,NANDED,7/2/2000,2/1/2013,4799.86,3202.91,1192.22,404.73,2419.23,1043.85,349.11,3812.19,2108.38,901.52,311.98,3321.88,4799.86,3202.91,1192.22,404.73,101990,189813,291803,69,4432,2695,10,7/2/2000,2/1/2013,101990,189813,291803,69,4432,2695,10,0,55610,95680,151290,19,4432,2695,16,0,4799.86,3202.91,2,4,27-08-2012,261.01,99.12,21.54,381.67,303502,67841,31750,5102,100643,9873,187884,14975,288527,10,2708,5,1551,0,1,2768.58,1805.76,65.22,886.4,785.65,88.63,134.76,134.75,99.99,72.45,31.36,43.29,101990,189813,291803,56967,12748,4102,24136,0,29.58,98308,0,0,0,0,0,0,155275
MAHARASHTRA,19,NANDURBAR,23-04-2002,2/1/2013,5686.32,3788.13,1409.23,488.96,2558.15,1253.5,240.13,4051.77,1784.64,872.85,229.21,2886.7,5686.32,3788.13,1409.23,488.96,134118,79135,213253,132,2216,866,6,23-04-2002,2/1/2013,134118,79135,213253,132,2216,866,6,0,75140,30458,105598,77,2196,866,6,0,5686.32,3788.13,2,4,27-08-2012,386.02,25.18,290.21,701.41,241682,4058,179495,36784,133973,3682,67243,40466,201216,69,2196,54,863,0,32,3940.33,1775.62,45.06,518.2,493.42,95.22,46.3,148.79,100,232.02,121.16,52.22,134118,79135,213253,75293,5813,56157,13209,114,82.31,30540,0,0,0,0,0,0,105833
MAHARASHTRA,20,NASHIK,7/11/2003,2/1/2013,6872.1,4519.83,1657.58,694.69,2151.35,753.85,426.61,3331.81,1704.1,634.31,426.61,2765.02,6872.1,4519.83,1657.58,694.69,202284,249900,452184,54,2072,3427,15,7/11/2003,2/1/2013,202284,249900,452184,54,2072,3427,12,3,149776,192406,342182,41,2072,2072,31,0,6872.1,4519.83,2,3,27-08-2012,325.96,44.99,90.89,461.84,576758,591,445,32826,151355,52832,339745,85658,491100,0,2072,5,2072,3,7,4514.29,1895.8,42,414.4,344.68,83.18,212.03,107.24,50.58,51.21,50.75,99.1,202284,249900,452184,150199,17355,85889,44342,0,68.74,193009,0,0,0,0,0,0,343208
MAHARASHTRA,21,OSMANABAD,25-07-2003,2/1/2013,2001.79,1294.66,488.65,218.48,976.58,513.83,118.32,1608.73,777.8,386.98,118.23,1283.01,2001.79,1294.66,488.65,218.48,54312,144344,198656,57,1689,752,4,25-07-2003,2/1/2013,54312,144344,198656,57,1689,752,3,1,54260,88639,142899,30,1689,752,26,1,2001.79,1294.66,2,4,27-08-2012,116.89,36.88,1.61,155.38,217160,46872,5440,20901,54312,28351,113596,49252,167908,236,460,203,462,1,0,1141.98,534.5,46.8,337.8,337.8,100,37.61,55.92,100,46.74,45.92,98.25,54312,144344,198656,54300,16148,2536,35461,0,34.41,88679,0,0,0,0,0,0,142979
MAHARASHTRA,22,PARBHANI,14-01-2004,2/1/2013,2189.8,1439.62,537.77,212.41,903.75,421.91,88.42,1414.08,732.1,296.43,86.63,1115.16,2189.8,1439.62,537.77,212.41,53647,200093,253740,56,1540,863,9,14-01-2004,2/1/2013,53647,200093,253740,56,1540,863,6,3,45956,67405,113361,19,1540,863,12,0,2189.8,1439.62,2,2,27-08-2012,271.07,47.18,4.62,322.87,186392,28980,4681,7635,53606,11643,113508,19278,167114,237,986,73,753,2,4,1381.85,494.08,35.75,308,310.06,100,43.16,79.66,100,44.8,46.14,100,53647,200093,253740,46765,11904,984,33877,0,27.56,67784,1,0,2,1,0,0,114549
MAHARASHTRA,23,PUNE,13-02-2003,2/1/2013,4835.64,3104.75,1232.22,498.67,2452.69,1036.11,305.81,3794.61,2272.56,1036.08,303.41,3612.05,4835.64,3104.75,1232.22,498.67,97302,305917,403219,633,5684,2480,10,13-02-2003,2/1/2013,97302,305917,403219,633,5684,2480,10,0,94466,300654,395120,285,5684,3083,46,1,4835.64,3104.75,3,3,27-08-2012,239.34,31.65,10.48,281.47,571273,58991,40737,23369,90492,164518,293314,187887,383806,545,4381,534,2446,105,172,1715.05,1241.11,72.37,1136.8,1136.8,100,124,275.48,100,613,651.56,100,97302,305917,403219,95068,15086,7756,60382,0,24.03,302637,0,0,0,0,0,0,397705
MAHARASHTRA,24,RAIGAD,7/2/2000,2/1/2013,6569.89,4337.97,1662.77,569.15,3357,1116.34,3075.72,7549.06,2735.51,1116.34,309.74,4161.59,6569.89,4337.97,1662.77,569.15,124656,183838,308494,500,4915,1931,10,7/2/2000,2/1/2013,124656,183838,308494,500,4915,1931,10,0,98556,193764,292320,603,4915,1931,22,0,6569.89,4337.97,3,1,27-08-2012,402.04,12.22,36.44,450.7,356317,15321,44848,19670,83138,80938,172571,100608,255709,1055,1602,479,1329,107,442,2672.46,2873.44,100,1338.2,1534.71,100,96.56,270.38,100,850.5,1638.48,100,124656,183838,308494,98670,4790,7878,86002,0,12.84,193764,2600,1822,0,0,0,0,292434
MAHARASHTRA,25,RATNAGIRI,2/3/2001,2/1/2013,3019.85,1835.73,734.49,449.63,1562.56,726.77,335.1,2624.43,1471.96,726.02,312.04,2510.03,3019.85,1835.73,734.49,449.63,95726,222099,317825,575,4167,1147,10,2/3/2001,2/1/2013,95726,222099,317825,575,4167,1147,10,0,102182,161370,263552,525,4167,1345,9,0,3019.85,1835.73,2,4,27-08-2012,72,1.37,0.51,73.88,339799,25294,1136,21948,93026,84319,140506,106267,233532,1153,1803,384,1080,48,30,1102.85,992.1,89.96,713.15,829.15,100,57.36,137.17,100,247.49,219.87,88.84,95726,222099,317825,102182,21889,1135,78672,0,22.53,161370,0,0,0,0,0,0,263552
MAHARASHTRA,26,SANGLI,22-03-2001,2/1/2013,4578.41,2954.82,1216.7,406.89,2300.93,787.94,186.5,3275.37,1798.11,768.89,186.5,2753.5,4578.41,2954.82,1216.7,406.89,50210,199976,250186,900,3274,2151,10,22-03-2001,2/1/2013,50210,199976,250186,900,3274,2151,10,0,41451,177654,219105,304,3274,2151,25,2,4578.41,2954.82,3,1,27-08-2012,245.21,49,1.16,295.37,275886,47790,630,30529,16991,114132,114234,144661,131225,81,709,97,765,2,0,1250.75,1026.57,82.08,740.6,658.46,88.91,111.49,116.64,100,1534.8,414.35,27,50210,199976,250186,41669,7285,0,34267,0,17.48,178105,0,0,0,0,0,0,219774
MAHARASHTRA,27,SATARA,13-02-2003,2/1/2013,6239.22,4116.67,1581.12,541.43,3280.42,1124.93,249.2,4654.55,2742.29,1025.22,249.2,4016.72,6239.22,4116.67,1581.12,541.43,83517,306199,389716,852,4419,3431,10,13-02-2003,2/1/2013,83517,306199,389716,852,4419,3431,10,0,71679,299501,371180,852,4878,3576,49,0,6239.22,4116.67,3,3,27-08-2012,307.29,41,1.5,349.79,435802,37989,2848,18885,50314,103378,263225,122263,313539,516,2330,249,2456,265,226,1843.44,981.11,53.22,883.8,980.73,100,171.56,244.7,100,1704,821.97,48.24,83517,306199,389716,71679,4885,46,66748,0,6.88,299501,0,0,0,0,0,0,371180
MAHARASHTRA,28,SINDHUDURG,25-07-2003,2/1/2013,2084.95,1346.18,502.92,235.85,1160.12,502.92,342.4,2005.44,1156.45,477.2,342.4,1976.05,2084.95,1346.18,502.92,235.85,43874,73459,117333,460,2292,1050,4,25-07-2003,2/1/2013,43874,73459,117333,460,2292,1050,3,1,43874,73459,117333,460,2292,1050,17,0,2084.95,1346.18,3,2,27-08-2012,39.59,2.65,0.14,42.38,178784,2869,68,22838,38608,50333,67005,73171,105613,208,2032,52,918,4,34,591.35,598.9,100,458.4,512,100,52.5,54.72,100,413.76,486.71,100,43874,73459,117333,43874,2983,53,40838,0,6.92,73459,0,0,0,0,0,0,117333
MAHARASHTRA,29,SOLAPUR,25-07-2003,2/1/2013,6243.25,4067.68,1535.61,639.96,2917.76,1050.14,259.39,4227.29,1879.82,685.76,220.67,2786.25,6243.25,4067.68,1535.61,639.96,167757,291036,458793,52,4045,3378,10,25-07-2003,2/1/2013,167757,291036,458793,52,4045,3378,9,1,116638,250626,367264,22,4045,3378,11,0,6243.25,4067.68,2,4,27-08-2012,472.26,134.42,5.56,612.24,431374,92090,12799,39461,106080,66720,219113,106181,325193,561,2191,571,1895,85,27,4137.63,1003.4,24.25,809,808.83,99.98,168.92,149.14,88.29,39,16.5,42.31,167757,291036,458793,116714,17250,5089,87886,0,19.14,250626,0,0,0,0,0,0,367340
MAHARASHTRA,30,THANE,7/11/2003,2/1/2013,7933.25,5278.51,1804.93,849.81,4119.98,1478.48,589.96,6188.42,3928.37,1420.87,586.75,5935.99,7933.25,5278.51,1804.93,849.81,235922,299502,535424,300,4883,2616,13,7/11/2003,2/1/2013,235922,299502,535424,300,4883,2616,10,3,224238,296854,521092,300,4883,2616,16,3,7933.25,5278.51,2,4,27-08-2012,310.94,12.37,13.75,337.06,577559,24840,198068,3582,230916,43563,299498,47145,530414,5,3915,3,2467,3,86,4466.08,3333.62,74.64,976.6,978.7,100,133.08,133.08,100,240,225.95,94.15,235922,299502,535424,225323,9145,152104,63246,844,71.56,297116,0,0,0,0,0,0,522439
MAHARASHTRA,31,WARDHA,7/11/2003,2/1/2013,2270.99,1509.48,521.24,240.27,1181.56,492.66,96.82,1771.04,1260.32,474.25,96.82,1831.39,2270.99,1509.48,521.24,240.27,63339,71069,134408,56,1298,852,8,7/11/2003,2/1/2013,63339,71069,134408,56,1298,852,6,2,58440,59779,118219,38,1298,852,10,6,2270.99,1509.48,2,3,27-08-2012,108.99,25.1,11.76,145.85,201109,31121,26510,24754,62504,42782,71069,67536,133573,0,1019,0,684,0,15,,,,,,,,,,,,,63339,71069,134408,58768,9962,6175,42630,111,27.46,60240,0,0,0,0,0,0,119008
MAHARASHTRA,32,WASHIM,14-01-2003,2/1/2013,4337.69,2837.65,1098.04,402,1250.89,714.66,76.66,2042.21,792.4,591.56,64.25,1448.21,4337.69,2837.65,1098.04,402,107896,97057,204953,50,1526,950,6,14-01-2003,2/1/2013,107896,97057,204953,50,1526,950,4,2,46719,46879,93598,38,1526,950,4,0,4337.69,2837.65,2,1,27-08-2012,268.17,87.46,16.6,372.23,177118,69,386,12634,70915,15673,77896,28307,148811,931,570,462,581,1,0,,,,,,,,,,,,,107896,97057,204953,47413,0,0,47413,0,0,47494,0,0,0,0,0,0,94907
MAHARASHTRA,33,YAVATMAL,22-03-2001,2/1/2013,7505.57,4912.82,1870.28,722.47,2321.92,1459.78,184.27,3965.97,2656.42,1139,183.56,3978.98,7505.57,4912.82,1870.28,722.47,187799,206239,394038,98,2935,1724,16,22-03-2001,2/1/2013,187799,206239,394038,98,2935,1724,16,0,85062,112562,197624,74,2935,1787,32,4,7505.57,4912.82,2,3,27-08-2012,380.15,72.4,62.98,515.53,432954,49807,77417,48230,159364,65526,159834,113756,319198,155,1201,140,1222,0,4,,,,,,,,,,,,,187799,206239,394038,87240,8602,11195,45057,0,22.69,115375,1051,1673,2286,1092,106,406,202615
MANIPUR,1,BISHNUPUR,12/3/2003,2/1/2013,669.2,467.84,150.91,50.45,388.82,115.05,19.51,523.38,364.85,115.05,19.51,499.41,669.2,467.84,150.91,50.45,12152,4850,17002,24,302,84,2,12/3/2003,2/1/2013,12152,4850,17002,24,302,84,2,0,10530,4420,14950,24,302,84,0,3,669.2,467.84,2,2,28-08-2012,30.89,0.49,0.86,32.24,26674,5304,143,330,11422,10072,4850,10402,16272,28,153,1,59,0,2,388.86,353.4,90.88,68.17,57.77,84.74,7.4,4.5,60.81,48,62.6,100,12152,4850,17002,10580,308,90,10182,0,3.76,4420,20,0,0,0,0,0,15000
MANIPUR,2,CHANDEL,13-08-2007,2/1/2013,1099.64,770,253.21,76.43,354.15,56,36,446.15,433.01,56,36,525.01,1099.64,770,253.21,76.43,17610,0,17610,50,434,182,5,13-08-2007,2/1/2013,17610,0,17610,50,434,182,5,0,12285,0,12285,45,434,182,0,0,,,,,,,,,,18246,0,18103,3170,15076,0,0,3170,15076,0,284,0,0,0,0,639.4,330.94,51.76,106.04,75,70.73,15.7,8,50.96,100,63.63,63.63,17610,0,17610,12985,0,12985,0,0,100,0,0,0,0,0,0,0,12985
MANIPUR,3,CHURACHANDPUR,13-08-2007,2/1/2013,1986.26,1398.73,457.12,130.41,670.12,110,57,837.12,727,110,57,894,1986.26,1398.73,457.12,130.41,33864,3762,37626,50,676,190,7,13-08-2007,2/1/2013,33864,3762,37626,50,676,190,7,0,14399,3762,18161,37,676,190,5,0,,,,,,,,,,31265,0,31265,415,27379,241,3230,656,30609,0,1,0,1,0,0,1299.01,526.62,40.54,200.5,124.69,62.19,15.26,41.33,100,99.79,79.39,79.56,33864,3762,37626,16555,35,16481,24,15,99.76,3762,0,0,0,0,0,0,20317
MANIPUR,4,IMPHAL EAST,12/3/2003,2/1/2013,1008.5,700.15,243.45,64.9,484.29,113.5,31.99,629.78,484.22,113.5,31.99,629.71,1008.5,700.15,243.45,64.9,13189,12030,25219,50,804,119,3,12/3/2003,2/1/2013,13189,12030,25219,50,804,119,3,0,12550,5265,17815,52,804,119,3,0,1008.5,700.15,2,1,28-08-2012,137.32,3.99,4.49,145.8,44836,12,190,4291,12915,15646,11984,19937,24899,32,105,22,107,2,3,455.44,383.42,84.19,257.19,111.24,43.25,11.26,7.31,64.92,98.6,84.87,86.08,13189,12030,25219,12550,36,20,12494,0,0.45,6265,6,15,1350,50,0,0,18815
MANIPUR,5,IMPHAL WEST,22-03-2001,2/1/2013,942.21,656.51,209.11,76.59,443.71,112.45,12.44,568.6,275.6,104.88,12.44,392.92,942.21,656.51,209.11,76.59,20608,4405,25013,45,156,0,5,22-03-2001,2/1/2013,20608,4405,25013,45,156,0,5,0,14574,3509,18083,40,156,0,6,0,,,,,,,,,,36184,2140,206,4386,20141,7392,4265,11778,24406,32,156,16,0,0,37,715.6,235.17,32.86,27.04,35,100,0,0,0,73.35,62.53,85.25,20608,4405,25013,15574,89,153,15332,0,1.55,3509,0,0,0,0,0,0,19083
MANIPUR,6,SENAPATI,13-08-2007,2/1/2013,2509.77,1766.2,564.69,178.88,664.27,146,57.39,867.66,736.41,143.26,57.39,937.05,2509.77,1766.2,564.69,178.88,47968,28392,76360,50,490,185,1,13-08-2007,2/1/2013,47968,28392,76360,50,490,185,1,0,28527,13181,41708,26,490,185,0,0,2509.77,1766.2,1,2,28-08-2012,126.51,0.72,268.13,395.36,51186,169,50717,10710,27838,737,11901,11447,39739,46,55,86,170,1,0,1797.66,598.94,33.32,151.66,72.64,47.9,17.26,6.53,37.83,99.79,56.91,57.03,47968,28392,76360,29077,169,28908,0,0,100,13181,0,0,0,0,0,0,42258
MANIPUR,7,TAMENGLONG,13-08-2007,2/1/2013,883.84,617.51,204.61,61.72,423.6,96,42.3,561.9,436.18,96,42.3,574.49,883.84,617.51,204.61,61.72,13380,1486,14866,50,424,0,4,13-08-2007,2/1/2013,13380,1486,14866,50,424,0,4,0,11740,1074,12814,40,424,0,0,0,883.84,617.51,1,4,28-08-2012,23.19,,108.98,132.17,14471,0,14471,43,13088,1001,339,1044,13427,8,80,11,0,0,2,471.94,353.75,74.96,108.11,70.96,65.64,0,0,0,99.79,93.46,93.66,13380,1486,14866,11846,0,11846,0,0,100,1074,0,0,0,0,0,0,12920
MANIPUR,8,THOUBAL,12/3/2003,2/1/2013,1351.23,954.19,303.18,93.86,651.7,135.88,521.85,1309.43,500.48,135.01,58.79,694.28,1351.23,954.19,303.18,93.86,23264,5250,28514,42,395,42,3,12/3/2003,2/1/2013,23264,5250,28514,42,395,42,3,0,16904,5250,22154,42,395,42,3,0,1351.23,954.19,2,1,28-08-2012,202.32,2.23,2.51,207.06,28514,0,0,0,23264,0,5250,0,28514,0,2,0,0,0,42,849.73,512.74,60.34,141.16,107.42,76.1,2.1,2.1,100,84,72.8,86.67,23264,5250,28514,18411,0,87,18324,0,0.47,5250,0,0,0,0,0,0,23661
MANIPUR,9,UKHRUL,31-07-2006,2/1/2013,823.38,577.6,193.22,52.56,268.4,49.13,2.99,320.52,157.48,30.33,2.99,190.8,823.38,577.6,193.22,52.56,12852,8192,21044,25,238,399,5,31-07-2006,2/1/2013,12852,8192,21044,25,238,399,5,0,997,8192,9189,2,238,399,0,0,,,,,,,,,,17820,0,17820,241,12850,2209,2520,2450,15370,0,223,0,289,0,0,504.13,29.91,5.93,76.83,41.28,53.73,39.92,15.96,39.98,50,3.2,6.4,12852,8192,21044,1297,0,1297,0,0,100,8192,0,0,0,0,0,0,9489
MEGHALAYA,1,EAST GARO HILLS,31-07-2006,2/1/2013,1899.42,1355.15,443.55,100.72,1174.01,328.73,15.48,1518.22,1267.15,230.82,15,1512.97,1899.42,1355.15,443.55,100.72,31739,6469,38208,10,1311,177,10,31-07-2006,2/1/2013,31739,6469,38208,10,1311,177,10,0,20958,9750,30708,25,1095,175,6,0,1899.42,1355.15,2,1,28-08-2012,6.85,0.01,38.81,45.67,37188,0,37045,236,31282,375,5295,611,36577,14,724,2,69,0,0,890.01,629.99,70.78,430.73,723.87,100,17.22,8.7,50.52,74.77,50.7,67.81,31739,6469,38208,20958,0,20958,0,0,100,9750,0,0,0,0,0,0,30708
MEGHALAYA,2,EAST KHASI HILLS,14-01-2004,2/1/2013,2784.15,1957.65,651.34,175.16,1706.76,583.62,99.39,2389.77,1689.43,481.86,86.26,2257.55,2784.15,1957.65,651.34,175.16,42284,32778,75062,50,2148,349,4,14-01-2004,2/1/2013,42284,32778,75062,50,2148,349,4,0,32409,27645,60054,52,1898,362,0,0,2784.15,1957.65,2,2,28-08-2012,11.59,0.15,43.47,55.21,76658,776,75825,8786,41881,15432,10559,24218,52440,314,403,159,155,7,6,1416.21,1245.7,87.96,662.51,650.64,98.21,31.16,40.72,100,93.35,104.79,100,42284,32778,75062,32409,0,32409,0,0,100,27645,0,27645,0,0,0,0,60054
MEGHALAYA,3,JAINTIA HILLS,17-11-2006,2/1/2013,1625.05,1141.78,372.82,110.45,814.53,275.45,37.17,1127.15,557.56,224.31,37.17,819.04,1625.05,1141.78,372.82,110.45,31950,6729,38679,50,595,155,5,17-11-2006,2/1/2013,31950,6729,38679,50,595,155,5,0,20452,4585,25037,26,493,141,5,0,1625.05,1141.78,1,3,28-08-2012,35.1,0.41,177.55,213.06,42118,2,30909,1072,32171,2151,6724,3223,38895,107,588,3,154,0,0,1148.83,663.21,57.73,173.39,153.82,88.71,15.5,1.46,9.42,100,40.96,40.96,31950,6729,38679,20452,0,19812,0,0,96.87,4585,0,0,0,0,0,0,25037
MEGHALAYA,4,RI BHOI,23-11-2005,2/1/2013,1553.53,1074.04,403.07,76.42,946.64,361.32,17.81,1325.77,741,247.11,14.89,1003,1553.53,1074.04,403.07,76.42,16276,21196,37472,50,1946,305,3,23-11-2005,2/1/2013,16276,21196,37472,50,1946,305,3,0,13741,12275,26016,36,1946,290,0,0,1553.53,1074.04,2,4,28-08-2012,4.88,0.04,15.11,20.03,35843,15,35828,22,16188,697,18936,719,35124,19,30,0,8,1,0,546.61,488.56,89.38,663,549.11,82.82,29.92,19.55,65.34,73.5,53.21,72.39,16276,21196,37472,13741,0,4419,0,0,32.16,12275,0,0,0,0,0,0,26016
MEGHALAYA,5,SOUTH GARO HILLS,15-01-2008,2/1/2013,1237.23,858.26,307.91,71.06,625.26,282.12,0,907.38,534.27,243.2,0,777.47,1237.23,858.26,307.91,71.06,12891,5346,18237,30,1074,227,4,15-01-2008,2/1/2013,12891,5346,18237,30,1074,227,4,0,11395,3087,14482,21,460,117,0,0,1237.23,858.26,1,3,28-08-2012,23.56,0.12,123.51,147.19,13457,0,13451,136,11866,15,1440,151,13306,3,90,1,41,0,9,530.16,355.55,67.06,392.03,274.21,69.95,22.72,12.36,54.4,60,26.8,44.67,12891,5346,18237,11670,0,11670,0,0,100,3199,0,3199,0,0,0,0,14869
